COOPID,WBANID,Prelim,year,month,day,Tmax,Tmin,Tobs,Tmean,Cdd,Hdd,Prcp,Flag,Snow,Flag,Snwd,meanTmean,meanTmax,meanTmin,highTmax,lowTmin,sumCdd,sumHdd,sumprcp,sumsnow
219067,99999, ,1991,02,19,33,19,26,26,0,39,0, ,0, , 
219067,99999, ,1991,02,20,40,17,40,29,0,36,0, ,0, , 
219067,99999, ,1991,02,21,47,25,99999,36,0,29,0, ,0, , 
219067,99999, ,1991,02,22,32,18,25,25,0,40,0, ,0, , 
219067,99999, ,1991,02,23,31,15,26,23,0,42,999.99,null,1.0, , 
219067,99999, ,1991,02,24,26,9,17,18,0,47,0, ,0, , 
219067,99999, ,1991,02,25,23,3,21,13,0,52,0, ,0, , 
219067,99999, ,1991,02,26,26,10,23,18,0,47,T,null,T,null, 
219067,99999, ,1991,02,27,27,16,24,22,0,43,T,null,T,null, 
219067,99999, ,1991,02,28,37,19,31,28,0,37,0, ,0, , ,26.5,35.5,17.5,50,-6,0,1073,0.04,3.8

219067,99999, ,1991,03,1,38,30,37,34,0,31,0.68, ,0, ,0
219067,99999, ,1991,03,2,37,15,28,26,0,39,0, ,0, ,0
219067,99999, ,1991,03,3,28,14,25,21,0,44,0, ,0, ,0
219067,99999, ,1991,03,4,40,13,36,27,0,38,0, ,0, ,0
219067,99999, ,1991,03,5,53,29,51,41,0,24,0, ,0, ,0
219067,99999, ,1991,03,6,51,23,24,37,0,28,0, ,0, ,0
219067,99999, ,1991,03,7,30,10,23,20,0,45,0, ,0, ,0
219067,99999, ,1991,03,8,44,23,41,34,0,31,T,null,0, ,0
219067,99999, ,1991,03,9,41,24,33,33,0,32,0, ,0, ,0
219067,99999, ,1991,03,10,45,24,44,35,0,30,0, ,0, ,0
219067,99999, ,1991,03,11,47,34,45,41,0,24,0, ,0, ,0
219067,99999, ,1991,03,12,45,29,30,37,0,28,0.07, ,0.6, ,0
219067,99999, ,1991,03,13,40,24,37,32,0,33,0, ,0, ,0
219067,99999, ,1991,03,14,48,26,40,37,0,28,0, ,0, ,0
219067,99999, ,1991,03,15,49,26,41,38,0,27,0, ,0, ,0
219067,99999, ,1991,03,16,44,27,42,36,0,29,T,null,0, ,0
219067,99999, ,1991,03,17,49,33,45,41,0,24,T,null,0, ,0
219067,99999, ,1991,03,18,46,30,43,38,0,27,T,null,0, ,0
219067,99999, ,1991,03,19,63,30,57,47,0,18,0, ,0, ,0
219067,99999, ,1991,03,20,57,29,55,43,0,22,0, ,0, ,0
219067,99999, ,1991,03,21,55,40,50,48,0,17,T,null,0, ,0
219067,99999, ,1991,03,22,50,36,39,43,0,22,1.00, ,0, ,0
219067,99999, ,1991,03,23,39,35,37,37,0,28,0.20, ,0, ,0
219067,99999, ,1991,03,24,54,36,50,45,0,20,0, ,0, ,0
219067,99999, ,1991,03,25,61,37,99999,49,0,16,0, ,0, ,0
219067,99999, ,1991,03,26,75,50,73,63,0,2,0, ,0, ,0
219067,99999, ,1991,03,27,61,30,99999,46,0,19,0.55, ,0, ,0
219067,99999, ,1991,03,28,41,27,26,34,0,31,T,null,0, ,0
219067,99999, ,1991,03,29,35,23,30,29,0,36,0, ,0, ,0
219067,99999, ,1991,03,30,42,26,40,34,0,31,0, ,0, ,0
219067,99999, ,1991,03,31,48,34,46,41,0,24,T,null,0, ,0,37.5,47.0,28.0,75,10,0,848,2.50,0.6

219067,99999, ,1991,04,1,52,32,45,42,0,23,0, ,0, ,0
219067,99999, ,1991,04,2,57,32,54,45,0,20,0, ,0, ,0
219067,99999, ,1991,04,3,69,35,67,52,0,13,0, ,0, ,0
219067,99999, ,1991,04,4,68,54,63,61,0,4,0, ,0, ,0
219067,99999, ,1991,04,5,84,59,79,72,7,0,0, ,0, ,0
219067,99999, ,1991,04,6,90,65,90,78,13,0,0, ,0, ,0
219067,99999, ,1991,04,7,90,70,78,80,15,0,0, ,0, ,0
219067,99999, ,1991,04,8,70,44,99999,57,0,8,0.60, ,0, ,0
219067,99999, ,1991,04,9,45,32,99999,39,0,26,T,null,T,null,0
219067,99999, ,1991,04,10,53,29,45,41,0,24,0, ,0, ,0
219067,99999, ,1991,04,11,45,36,42,41,0,24,T,null,0, ,0
219067,99999, ,1991,04,12,42,33,34,38,0,27,0.70, ,T,null,0
219067,99999, ,1991,04,13,45,34,40,40,0,25,999.99,S,0, ,0
219067,99999, ,1991,04,14,47,37,44,42,0,23,999.99,null,0, ,0
219067,99999, ,1991,04,15,51,40,51,46,0,19,999.99,null,0, ,0
219067,99999, ,1991,04,16,56,40,51,48,0,17,999.99,null,0, ,0
219067,99999, ,1991,04,17,66,35,54,51,0,14,999.99,null,0, ,0
219067,99999, ,1991,04,18,54,44,51,49,0,16,1.60,A,0, ,0
219067,99999, ,1991,04,19,55,38,49,47,0,18,0, ,0, ,0
219067,99999, ,1991,04,20,55,41,52,48,0,17,0, ,0, ,0
219067,99999, ,1991,04,21,60,35,57,48,0,17,0, ,0, ,0
219067,99999, ,1991,04,22,60,41,60,51,0,14,0.10, ,0, ,0
219067,99999, ,1991,04,23,60,38,45,49,0,16,T,null,0, ,0
219067,99999, ,1991,04,24,68,40,62,54,0,11,0, ,0, ,0
219067,99999, ,1991,04,25,64,52,64,58,0,7,0, ,0, ,0
219067,99999, ,1991,04,26,64,50,59,57,0,8,0.85, ,0, ,0
219067,99999, ,1991,04,27,71,57,69,64,0,1,0, ,0, ,0
219067,99999, ,1991,04,28,77,58,75,68,3,0,0, ,0, ,0
219067,99999, ,1991,04,29,75,55,67,65,0,0,2.50, ,0, ,0
219067,99999, ,1991,04,30,55,45,99999,50,0,15,0.06, ,0, ,0,52.5,61.6,43.4,90,29,38,407,6.41,0

219067,99999, ,1991,05,1,49,40,47,45,0,20,0.08, ,0, ,0
219067,99999, ,1991,05,2,52,40,49,46,0,19,0, ,0, ,0
219067,99999, ,1991,05,3,53,39,51,46,0,19,0.10, ,0, ,0
219067,99999, ,1991,05,4,54,48,53,51,0,14,0, ,0, ,0
219067,99999, ,1991,05,5,53,41,45,47,0,18,1.20, ,0, ,0
219067,99999, ,1991,05,6,46,37,43,42,0,23,0.03, ,0, ,0
219067,99999, ,1991,05,7,59,40,51,50,0,15,0, ,0, ,0
219067,99999, ,1991,05,8,51,40,49,46,0,19,0.01, ,0, ,0
219067,99999, ,1991,05,9,78,44,58,61,0,4,0, ,0, ,0
219067,99999, ,1991,05,10,78,58,74,68,3,0,0, ,0, ,0
219067,99999, ,1991,05,11,84,53,79,69,4,0,0, ,0, ,0
219067,99999, ,1991,05,12,85,70,82,78,13,0,0, ,0, ,0
219067,99999, ,1991,05,13,86,66,79,76,11,0,0.60, ,0, ,0
219067,99999, ,1991,05,14,87,62,85,75,10,0,0, ,0, ,0
219067,99999, ,1991,05,15,85,60,73,73,8,0,1.20, ,0, ,0
219067,99999, ,1991,05,16,77,62,75,70,5,0,1.50, ,0, ,0
219067,99999, ,1991,05,17,75,50,54,63,0,2,0.60, ,0, ,0
219067,99999, ,1991,05,18,54,38,45,46,0,19,0.30, ,0, ,0
219067,99999, ,1991,05,19,70,45,61,58,0,7,0, ,0, ,0
219067,99999, ,1991,05,20,77,48,63,63,0,2,0, ,0, ,0
219067,99999, ,1991,05,21,79,63,76,71,6,0,0, ,0, ,0
219067,99999, ,1991,05,22,85,69,80,77,12,0,0, ,0, ,0
219067,99999, ,1991,05,23,80,72,73,76,11,0,0.08, ,0, ,0
219067,99999, ,1991,05,24,78,68,68,73,8,0,T,null,0, ,0
219067,99999, ,1991,05,25,69,61,69,65,0,0,0.10, ,0, ,0
219067,99999, ,1991,05,26,81,57,68,69,4,0,0.24, ,0, ,0
219067,99999, ,1991,05,27,86,63,85,75,10,0,T,null,0, ,0
219067,99999, ,1991,05,28,89,67,82,78,13,0,0, ,0, ,0
219067,99999, ,1991,05,29,87,70,85,79,14,0,T,null,0, ,0
219067,99999, ,1991,05,30,85,68,77,77,12,0,T,null,0, ,0
219067,99999, ,1991,05,31,77,67,75,72,7,0,0.50, ,0, ,0,63.8,72.5,55.0,89,37,151,181,6.54,0

219067,99999, ,1991,07,1,88,68,79,78,13,0,0.22, ,0, ,0
219067,99999, ,1991,07,2,83,75,83,79,14,0,0, ,0, ,0
219067,99999, ,1991,07,3,83,66,71,75,10,0,T,null,0, ,0
219067,99999, ,1991,07,4,74,62,70,68,3,0,0.03, ,0, ,0
219067,99999, ,1991,07,5,85,61,76,73,8,0,0, ,0, ,0
219067,99999, ,1991,07,6,86,75,82,81,16,0,0, ,0, ,0
219067,99999, ,1991,07,7,82,67,79,75,10,0,0.30, ,0, ,0
219067,99999, ,1991,07,8,79,64,71,72,7,0,0, ,0, ,0
219067,99999, ,1991,07,9,81,62,77,72,7,0,0.02, ,0, ,0
219067,99999, ,1991,07,10,83,63,77,73,8,0,0, ,0, ,0
219067,99999, ,1991,07,11,85,68,85,77,12,0,0.95, ,0, ,0
219067,99999, ,1991,07,12,85,67,76,76,11,0,0, ,0, ,0
219067,99999, ,1991,07,13,81,67,75,74,9,0,T,null,0, ,0
219067,99999, ,1991,07,14,81,62,80,72,7,0,0, ,0, ,0
219067,99999, ,1991,07,15,87,64,81,76,11,0,0, ,0, ,0
219067,99999, ,1991,07,16,91,74,84,83,18,0,0, ,0, ,0
219067,99999, ,1991,07,17,84,68,75,76,11,0,0.32, ,0, ,0
219067,99999, ,1991,07,18,91,69,89,80,15,0,0, ,0, ,0
219067,99999, ,1991,07,19,94,74,85,84,19,0,0.05, ,0, ,0
219067,99999, ,1991,07,20,85,74,78,80,15,0,0.63, ,0, ,0
219067,99999, ,1991,07,21,85,72,81,79,14,0,1.35, ,0, ,0
219067,99999, ,1991,07,22,88,70,82,79,14,0,0.89, ,0, ,0
219067,99999, ,1991,07,23,82,67,74,75,10,0,0, ,0, ,0
219067,99999, ,1991,07,24,80,58,79,69,4,0,0, ,0, ,0
219067,99999, ,1991,07,25,79,60,69,70,5,0,0, ,0, ,0
219067,99999, ,1991,07,26,75,55,74,65,0,0,0, ,0, ,0
219067,99999, ,1991,07,27,74,61,67,68,3,0,0.10, ,0, ,0
219067,99999, ,1991,07,28,67,59,62,63,0,2,0.50, ,0, ,0
219067,99999, ,1991,07,29,71,50,63,61,0,4,T,null,0, ,0
219067,99999, ,1991,07,30,79,57,73,68,3,0,0, ,0, ,0
219067,99999, ,1991,07,31,84,67,80,76,11,0,0, ,0, ,0,73.8,82.3,65.4,94,50,288,6,5.36,0

219067,99999, ,1991,08,1,89,66,89,78,13,0,0, ,0, ,0
219067,99999, ,1991,08,2,79,67,99999,73,8,0,0.20, ,0, ,0
219067,99999, ,1991,08,3,80,60,74,70,5,0,T,null,0, ,0
219067,99999, ,1991,08,4,80,61,77,71,6,0,0, ,0, ,0
219067,99999, ,1991,08,5,77,58,99999,68,3,0,0, ,0, ,0
219067,99999, ,1991,08,6,65,58,61,62,0,3,T,null,0, ,0
219067,99999, ,1991,08,7,70,61,69,66,1,0,0.95, ,0, ,0
219067,99999, ,1991,08,8,70,60,66,65,0,0,1.13, ,0, ,0
219067,99999, ,1991,08,9,80,58,75,69,4,0,0, ,0, ,0
219067,99999, ,1991,08,10,86,59,77,73,8,0,0, ,0, ,0
219067,99999, ,1991,08,11,88,62,80,75,10,0,0, ,0, ,0
219067,99999, ,1991,08,12,83,59,79,71,6,0,0, ,0, ,0
219067,99999, ,1991,08,13,83,64,79,74,9,0,0, ,0, ,0
219067,99999, ,1991,08,14,84,66,80,75,10,0,0, ,0, ,0
219067,99999, ,1991,08,15,81,69,81,75,10,0,0, ,0, ,0
219067,99999, ,1991,08,16,81,68,73,75,10,0,0.35, ,0, ,0
219067,99999, ,1991,08,17,83,68,74,76,11,0,0, ,0, ,0
219067,99999, ,1991,08,18,74,63,70,69,4,0,T,null,0, ,0
219067,99999, ,1991,08,19,74,57,69,66,1,0,0, ,0, ,0
219067,99999, ,1991,08,20,73,55,68,64,0,1,0, ,0, ,0
219067,99999, ,1991,08,21,83,65,77,74,9,0,0.02, ,0, ,0
219067,99999, ,1991,08,22,82,65,78,74,9,0,T,null,0, ,0
219067,99999, ,1991,08,23,82,63,79,73,8,0,0.24, ,0, ,0
219067,99999, ,1991,08,24,86,70,73,78,13,0,0, ,0, ,0
219067,99999, ,1991,08,25,98,73,85,86,21,0,0, ,0, ,0
219067,99999, ,1991,08,26,92,70,88,81,16,0,0, ,0, ,0
219067,99999, ,1991,08,27,93,79,87,86,21,0,0, ,0, ,0
219067,99999, ,1991,08,28,90,69,87,80,15,0,0, ,0, ,0
219067,99999, ,1991,08,29,90,74,81,82,17,0,0, ,0, ,0
219067,99999, ,1991,08,30,91,73,99999,82,17,0,0, ,0, ,0
219067,99999, ,1991,08,31,78,63,72,71,6,0,0, ,0, ,0,73.4,82.1,64.6,98,55,271,4,2.89,0

219067,99999, ,1991,09,1,75,62,75,69,4,0,0, ,0, ,0
219067,99999, ,1991,09,2,82,65,76,74,9,0,0, ,0, ,0
219067,99999, ,1991,09,3,78,59,77,69,4,0,0.10, ,0, ,0
219067,99999, ,1991,09,4,78,56,73,67,2,0,0, ,0, ,0
219067,99999, ,1991,09,5,73,49,64,61,0,4,0.12, ,0, ,0
219067,99999, ,1991,09,6,86,49,72,68,3,0,0, ,0, ,0
219067,99999, ,1991,09,7,85,62,82,74,9,0,0, ,0, ,0
219067,99999, ,1991,09,8,82,64,77,73,8,0,0.71, ,0, ,0
219067,99999, ,1991,09,9,85,68,99999,77,12,0,0.36, ,0, ,0
219067,99999, ,1991,09,10,68,56,66,62,0,3,0, ,0, ,0
219067,99999, ,1991,09,11,66,57,60,62,0,3,0.81, ,0, ,0
219067,99999, ,1991,09,12,72,58,67,65,0,0,0, ,0, ,0
219067,99999, ,1991,09,13,74,64,71,69,4,0,0, ,0, ,0
219067,99999, ,1991,09,14,77,66,77,72,7,0,1.30, ,0, ,0
219067,99999, ,1991,09,15,82,67,79,75,10,0,0, ,0, ,0
219067,99999, ,1991,09,16,79,50,63,65,0,0,0, ,0, ,0
219067,99999, ,1991,09,17,69,49,99999,59,0,6,0.10, ,0, ,0
219067,99999, ,1991,09,18,50,40,48,45,0,20,T,null,0, ,0
219067,99999, ,1991,09,19,48,37,47,43,0,22,0, ,0, ,0
219067,99999, ,1991,09,20,60,31,52,46,0,19,0, ,0, ,0
219067,99999, ,1991,09,21,65,42,60,54,0,11,0, ,0, ,0
219067,99999, ,1991,09,22,61,52,58,57,0,8,0, ,0, ,0
219067,99999, ,1991,09,23,58,38,53,48,0,17,0, ,0, ,0
219067,99999, ,1991,09,24,53,36,48,45,0,20,0.53, ,0, ,0
219067,99999, ,1991,09,25,62,40,60,51,0,14,0.15, ,0, ,0
219067,99999, ,1991,09,26,60,36,50,48,0,17,0, ,0, ,0
219067,99999, ,1991,09,27,55,31,49,43,0,22,T,null,0, ,0
219067,99999, ,1991,09,28,61,35,61,48,0,17,0, ,0, ,0
219067,99999, ,1991,09,29,65,40,62,53,0,12,0, ,0, ,0
219067,99999, ,1991,09,30,66,49,62,58,0,7,0, ,0, ,0,59.7,69.2,50.3,86,31,72,222,4.18,0

219067,99999, ,1991,10,1,72,42,58,57,0,8,0, ,0, ,0
219067,99999, ,1991,10,2,75,47,71,61,0,4,0, ,0, ,0
219067,99999, ,1991,10,3,71,37,53,54,0,11,T,null,0, ,0
219067,99999, ,1991,10,4,53,37,47,45,0,20,0.16, ,0, ,0
219067,99999, ,1991,10,5,47,36,43,42,0,23,0.30, ,0, ,0
219067,99999, ,1991,10,6,46,34,40,40,0,25,0.10, ,0, ,0
219067,99999, ,1991,10,7,59,27,51,43,0,22,0, ,0, ,0
219067,99999, ,1991,10,8,78,40,67,59,0,6,0, ,0, ,0
219067,99999, ,1991,10,9,67,33,58,50,0,15,0, ,0, ,0
219067,99999, ,1991,10,10,58,33,50,46,0,19,T,null,0, ,0
219067,99999, ,1991,10,11,67,43,61,55,0,10,0, ,0, ,0
219067,99999, ,1991,10,12,61,46,57,54,0,11,0, ,0, ,0
219067,99999, ,1991,10,13,57,30,50,44,0,21,0.08, ,0, ,0
219067,99999, ,1991,10,14,50,36,43,43,0,22,0.19, ,0, ,0
219067,99999, ,1991,10,15,47,29,41,38,0,27,0, ,0, ,0
219067,99999, ,1991,10,16,78,38,63,58,0,7,0, ,0, ,0
219067,99999, ,1991,10,17,76,43,70,60,0,5,0, ,0, ,0
219067,99999, ,1991,10,18,44,32,99999,38,0,27,0.25, ,1.4, ,99999
219067,99999, ,1991,10,19,48,33,45,41,0,24,T,null,0, ,0
219067,99999, ,1991,10,20,57,40,54,49,0,16,0, ,0, ,0
219067,99999, ,1991,10,21,68,39,59,54,0,11,0, ,0, ,0
219067,99999, ,1991,10,22,74,37,69,56,0,9,0, ,0, ,0
219067,99999, ,1991,10,23,71,40,59,56,0,9,T,null,0, ,0
