COOPID,WBANID,Prelim,year,month,day,Tmax,Tmin,Tobs,Tmean,Cdd,Hdd,Prcp,Flag,Snow,Flag,Snwd,meanTmean,meanTmax,meanTmin,highTmax,lowTmin,sumCdd,sumHdd,sumprcp,sumsnow
473269,14898, ,1990,11,7,35,24, ,30,0,35,T,null,T,null,T
473269,14898, ,1990,11,8,36,20, ,28,0,37,T,null,T,null,0
473269,14898, ,1990,11,9,37,26, ,32,0,33,0.09, ,0.5, ,1
473269,14898, ,1990,11,10,44,27, ,36,0,29,0, ,0, ,0
473269,14898, ,1990,11,11,44,23, ,34,0,31,T,null,T,null,0
473269,14898, ,1990,11,12,36,26, ,31,0,34,0, ,0, ,T
473269,14898, ,1990,11,13,40,22, ,31,0,34,0, ,0, ,0
473269,14898, ,1990,11,14,60,28, ,44,0,21,0, ,0, ,0
473269,14898, ,1990,11,15,65,47, ,56,0,9,0, ,0, ,0
473269,14898, ,1990,11,16,56,34, ,45,0,20,T,null,0, ,0
473269,14898, ,1990,11,17,50,26, ,38,0,27,0, ,0, ,0
473269,14898, ,1990,11,18,50,33, ,42,0,23,0, ,0, ,0
473269,14898, ,1990,11,19,53,33, ,43,0,22,0, ,0, ,0
473269,14898, ,1990,11,20,51,28, ,40,0,25,0, ,0, ,0
473269,14898, ,1990,11,21,62,46, ,54,0,11,0.27, ,0, ,0
473269,14898, ,1990,11,22,53,32, ,43,0,22,0, ,0, ,0
473269,14898, ,1990,11,23,45,28, ,37,0,28,0, ,0, ,0
473269,14898, ,1990,11,24,45,22, ,34,0,31,0, ,0, ,0
473269,14898, ,1990,11,25,43,22, ,33,0,32,0, ,0, ,0
473269,14898, ,1990,11,26,57,25, ,41,0,24,0.11, ,0, ,0
473269,14898, ,1990,11,27,63,45, ,54,0,11,0.14, ,0, ,0
473269,14898, ,1990,11,28,57,24, ,41,0,24,T,null,T,null,0
473269,14898, ,1990,11,29,33,20, ,27,0,38,0, ,0, ,0
473269,14898, ,1990,11,30,45,31, ,38,0,27,0, ,0, ,0,40.0,49.2,30.7,72,20,0,744,1.61,1.2

473269,14898, ,1990,12,1,46,27, ,37,0,28,0, ,0, ,0
473269,14898, ,1990,12,2,32,16, ,24,0,41,0, ,0, ,0
473269,14898, ,1990,12,3,32,22, ,27,0,38,0.92, ,14.4, ,T
473269,14898, ,1990,12,4,26,6, ,16,0,49,T,null,T,null,13
473269,14898, ,1990,12,5,33,5, ,19,0,46,0, ,0, ,10
473269,14898, ,1990,12,6,32,14, ,23,0,42,0, ,0, ,9
473269,14898, ,1990,12,7,34,14, ,24,0,41,0, ,0, ,8
473269,14898, ,1990,12,8,37,16, ,27,0,38,0, ,0, ,6
473269,14898, ,1990,12,9,44,27, ,36,0,29,0, ,0, ,5
473269,14898, ,1990,12,10,38,30, ,34,0,31,0, ,0, ,4
473269,14898, ,1990,12,11,43,31, ,37,0,28,0, ,0, ,3
473269,14898, ,1990,12,12,41,28, ,35,0,30,0, ,0, ,2
473269,14898, ,1990,12,13,34,13, ,24,0,41,0, ,0, ,2
473269,14898, ,1990,12,14,32,11, ,22,0,43,0, ,0, ,2
473269,14898, ,1990,12,15,33,29, ,31,0,34,0.35, ,4.6, ,2
473269,14898, ,1990,12,16,30,15, ,23,0,42,0, ,0, ,6
473269,14898, ,1990,12,17,34,29, ,32,0,33,0.44, ,5.2, ,5
473269,14898, ,1990,12,18,31,18, ,25,0,40,0.01, ,0.2, ,9
473269,14898, ,1990,12,19,33,11, ,22,0,43,T,null,T,null,9
473269,14898, ,1990,12,20,38,33, ,36,0,29,0, ,0, ,7
473269,14898, ,1990,12,21,36,21, ,29,0,36,0.01, ,0, ,5
473269,14898, ,1990,12,22,31,-8, ,12,0,53,0.04, ,0, ,5
473269,14898, ,1990,12,23,-1,-14, ,-7,0,72,0, ,0, ,5
473269,14898, ,1990,12,24,12,-10, ,1,0,64,T,null,0.2, ,5
473269,14898, ,1990,12,25,18,-10, ,4,0,61,T,null,0.1, ,5
473269,14898, ,1990,12,26,0,-15, ,-7,0,72,0, ,0, ,5
473269,14898, ,1990,12,27,29,0, ,15,0,50,0.01, ,0.2, ,4
473269,14898, ,1990,12,28,33,26, ,30,0,35,0.27, ,1.0, ,4
473269,14898, ,1990,12,29,33,11, ,22,0,43,0.02, ,T,null,5
473269,14898, ,1990,12,30,11,-3, ,4,0,61,0.03, ,1.0, ,5
473269,14898, ,1990,12,31,15,-10, ,3,0,62,0, ,0, ,6,21.0,29.7,12.4,46,-15,0,1355,2.10,26.9

473269,14898, ,1991,01,1,24,13, ,19,0,46,0, ,0, ,5
473269,14898, ,1991,01,2,16,-8, ,4,0,61,0, ,0, ,5
473269,14898, ,1991,01,3,12,-10, ,1,0,64,0, ,0, ,5
473269,14898, ,1991,01,4,10,-5, ,3,0,62,0, ,0, ,5
473269,14898, ,1991,01,5,18,6, ,12,0,53,0.24, ,3.1, ,5
473269,14898, ,1991,01,6,20,-2, ,9,0,56,0, ,0, ,8
473269,14898, ,1991,01,7,10,-7, ,2,0,63,T,null,T,null,7
473269,14898, ,1991,01,8,32,3, ,18,0,47,0.06, ,1.0, ,7
473269,14898, ,1991,01,9,25,6, ,16,0,49,0, ,0, ,7
473269,14898, ,1991,01,10,24,6, ,15,0,50,T,null,T,null,7
473269,14898, ,1991,01,11,27,22, ,25,0,40,0.25, ,4.3, ,9
473269,14898, ,1991,01,12,30,11, ,21,0,44,T,null,T,null,10
473269,14898, ,1991,01,13,28,4, ,16,0,49,T,null,T,null,9
473269,14898, ,1991,01,14,37,28, ,33,0,32,T,null,0, ,9
473269,14898, ,1991,01,15,31,27, ,29,0,36,0, ,0, ,8
473269,14898, ,1991,01,16,29,25, ,27,0,38,T,null,T,null,8
473269,14898, ,1991,01,17,31,18, ,25,0,40,T,null,T,null,8
473269,14898, ,1991,01,18,30,17, ,24,0,41,0, ,0, ,7
473269,14898, ,1991,01,19,40,29, ,35,0,30,0, ,0, ,7
473269,14898, ,1991,01,20,36,10, ,23,0,42,T,null,T,null,6
473269,14898, ,1991,01,21,12,-5, ,4,0,61,0, ,0, ,6
473269,14898, ,1991,01,22,25,-10, ,8,0,57,0.02, ,0.4, ,6
473269,14898, ,1991,01,23,30,8, ,19,0,46,T,null,T,null,6
473269,14898, ,1991,01,24,8,-7, ,1,0,64,0, ,0, ,6
473269,14898, ,1991,01,25,7,-14, ,-3,0,68,0, ,0, ,6
473269,14898, ,1991,01,26,20,-6, ,7,0,58,T,null,T,null,6
473269,14898, ,1991,01,27,28,9, ,19,0,46,T,null,T,null,6
473269,14898, ,1991,01,28,29,8, ,19,0,46,0, ,0, ,6
473269,14898, ,1991,01,29,8,-7, ,1,0,64,T,null,T,null,6
473269,14898, ,1991,01,30,9,-15, ,-3,0,68,T,null,T,null,6
473269,14898, ,1991,01,31,14,1, ,8,0,57,0, ,0, ,6,13.8,22.6,5.0,40,-15,0,1578,0.57,8.8

473269,14898, ,1991,02,1,29,-2, ,14,0,51,0, ,0, ,6
473269,14898, ,1991,02,2,37,16, ,27,0,38,0, ,0, ,6
473269,14898, ,1991,02,3,42,28, ,35,0,30,0, ,0, ,5
473269,14898, ,1991,02,4,42,32, ,37,0,28,0, ,0, ,4
473269,14898, ,1991,02,5,39,26, ,33,0,32,0, ,0, ,3
473269,14898, ,1991,02,6,35,32, ,34,0,31,0, ,0, ,2
473269,14898, ,1991,02,7,45,28, ,37,0,28,0, ,0, ,2
473269,14898, ,1991,02,8,44,24, ,34,0,31,0, ,0, ,1
473269,14898, ,1991,02,9,40,27, ,34,0,31,0, ,0, ,1
473269,14898, ,1991,02,10,29,17, ,23,0,42,0, ,0, ,1
473269,14898, ,1991,02,11,20,9, ,15,0,50,0, ,0, ,1
473269,14898, ,1991,02,12,26,7, ,17,0,48,T,null,T,null,1
473269,14898, ,1991,02,13,25,19, ,22,0,43,T,null,T,null,1
473269,14898, ,1991,02,14,22,8, ,15,0,50,0.06, ,2.0, ,1
473269,14898, ,1991,02,15,16,2, ,9,0,56,T,null,T,null,2
473269,14898, ,1991,02,16,24,-1, ,12,0,53,T,null,T,null,2
473269,14898, ,1991,02,17,30,17, ,24,0,41,0, ,0, ,2
473269,14898, ,1991,02,18,34,25, ,30,0,35,0.14, ,1.5, ,1
473269,14898, ,1991,02,19,35,26, ,31,0,34,0.01, ,T,null,2
473269,14898, ,1991,02,20,38,18, ,28,0,37,T,null,T,null,2
473269,14898, ,1991,02,21,41,22, ,32,0,33,T,null,0, ,1
473269,14898, ,1991,02,22,38,13, ,26,0,39,0, ,0, ,1
473269,14898, ,1991,02,23,27,9, ,18,0,47,0.16, ,3.2, ,1
473269,14898, ,1991,02,24,27,5, ,16,0,49,T,null,T,null,4
473269,14898, ,1991,02,25,20,0, ,10,0,55,0, ,0, ,3
473269,14898, ,1991,02,26,24,-3, ,11,0,54,T,null,T,null,3
473269,14898, ,1991,02,27,24,11, ,18,0,47,T,null,0.1, ,3
473269,14898, ,1991,02,28,36,11, ,24,0,41,T,null,0.1, ,3,23.5,31.8,15.2,45,-3,0,1154,0.37,6.9

473269,14898, ,1991,03,1,37,29, ,33,0,32,0.75, ,0, ,2
473269,14898, ,1991,03,2,38,11, ,25,0,40,0.41, ,1.8, ,1
473269,14898, ,1991,03,3,22,10, ,16,0,49,T,null,T,null,2
473269,14898, ,1991,03,4,32,8, ,20,0,45,0, ,0, ,2
473269,14898, ,1991,03,5,42,19, ,31,0,34,T,null,0, ,1
473269,14898, ,1991,03,6,41,20, ,31,0,34,0.08, ,1.2, ,T
473269,14898, ,1991,03,7,24,11, ,18,0,47,0, ,0, ,1
473269,14898, ,1991,03,8,39,13, ,26,0,39,0.07, ,0.7, ,1
473269,14898, ,1991,03,9,38,30, ,34,0,31,0.08, ,0.9, ,1
473269,14898, ,1991,03,10,42,27, ,35,0,30,0, ,0, ,T
473269,14898, ,1991,03,11,35,25, ,30,0,35,0, ,0, ,T
473269,14898, ,1991,03,12,32,25, ,29,0,36,0, ,0, ,T
473269,14898, ,1991,03,13,32,25, ,29,0,36,0, ,0, ,T
473269,14898, ,1991,03,14,35,23, ,29,0,36,0, ,0, ,T
473269,14898, ,1991,03,15,46,23, ,35,0,30,0, ,0, ,T
473269,14898, ,1991,03,16,45,23, ,34,0,31,0, ,0, ,T
473269,14898, ,1991,03,17,41,27, ,34,0,31,0.14, ,0.3, ,T
473269,14898, ,1991,03,18,47,33, ,40,0,25,0.02, ,T,null,T
473269,14898, ,1991,03,19,56,32, ,44,0,21,0, ,0, ,T
473269,14898, ,1991,03,20,50,31, ,41,0,24,0.18, ,T,null,T
473269,14898, ,1991,03,21,53,35, ,44,0,21,0.07, ,0, ,0
473269,14898, ,1991,03,22,44,34, ,39,0,26,0.17, ,0, ,0
473269,14898, ,1991,03,23,46,37, ,42,0,23,0.27, ,0, ,0
473269,14898, ,1991,03,24,40,28, ,34,0,31,0, ,0, ,0
473269,14898, ,1991,03,25,55,25, ,40,0,25,0, ,0, ,0
473269,14898, ,1991,03,26,66,47, ,57,0,8,0.04, ,0, ,0
473269,14898, ,1991,03,27,65,33, ,49,0,16,0.55, ,T,null,0
473269,14898, ,1991,03,28,38,27, ,33,0,32,T,null,T,null,T
473269,14898, ,1991,03,29,34,21, ,28,0,37,0, ,0, ,0
473269,14898, ,1991,03,30,37,16, ,27,0,38,0, ,0, ,0
473269,14898, ,1991,03,31,49,32, ,41,0,24,0.04, ,0.4, ,T,33.6,42.0,25.2,66,8,0,967,2.87,5.3

473269,14898, ,1991,04,1,45,26, ,36,0,29,0, ,0, ,99999
473269,14898, ,1991,04,2,53,25, ,39,0,26,0, ,0, ,99999
473269,14898, ,1991,04,3,60,29, ,45,0,20,0, ,0, ,99999
473269,14898, ,1991,04,4,61,42, ,52,0,13,T,null,0, ,99999
473269,14898, ,1991,04,5,77,40, ,59,0,6,0, ,0, ,99999
473269,14898, ,1991,04,6,84,56, ,70,5,0,0.02, ,0, ,99999
473269,14898, ,1991,04,7,81,54, ,68,3,0,0, ,0, ,99999
473269,14898, ,1991,04,8,62,38, ,50,0,15,0.34, ,0, ,99999
473269,14898, ,1991,04,9,38,30, ,34,0,31,0.56, ,3.7, ,99999
473269,14898, ,1991,04,10,47,29, ,38,0,27,0.01, ,0.3, ,4
473269,14898, ,1991,04,11,42,26, ,34,0,31,0, ,0, ,T
473269,14898, ,1991,04,12,39,32, ,36,0,29,0.46, ,3.5, ,T
473269,14898, ,1991,04,13,46,35, ,41,0,24,0.01, ,0, ,1
473269,14898, ,1991,04,14,45,39, ,42,0,23,0.94, ,0, ,0
473269,14898, ,1991,04,15,58,41, ,50,0,15,0.06, ,0, ,0
473269,14898, ,1991,04,16,57,36, ,47,0,18,0, ,0, ,0
473269,14898, ,1991,04,17,58,34, ,46,0,19,0, ,0, ,0
473269,14898, ,1991,04,18,58,32, ,45,0,20,0, ,0, ,0
473269,14898, ,1991,04,19,47,32, ,40,0,25,0.05, ,0, ,0
473269,14898, ,1991,04,20,49,31, ,40,0,25,0, ,0, ,0
473269,14898, ,1991,04,21,53,32, ,43,0,22,0, ,0, ,0
473269,14898, ,1991,04,22,62,29, ,46,0,19,0, ,0, ,0
473269,14898, ,1991,04,23,54,42, ,48,0,17,0.04, ,0, ,0
473269,14898, ,1991,04,24,66,36, ,51,0,14,0, ,0, ,0
473269,14898, ,1991,04,25,68,39, ,54,0,11,0, ,0, ,0
473269,14898, ,1991,04,26,67,44, ,56,0,9,0, ,0, ,0
473269,14898, ,1991,04,27,66,52, ,59,0,6,0.07, ,0, ,0
473269,14898, ,1991,04,28,78,49, ,64,0,1,T,null,0, ,0
473269,14898, ,1991,04,29,65,51, ,58,0,7,0.19, ,0, ,0
473269,14898, ,1991,04,30,56,46, ,51,0,14,0.02, ,0, ,0,47.8,58.1,37.6,84,25,8,516,2.77,7.5

473269,14898, ,1991,05,1,51,43, ,47,0,18,0, ,0, ,0
473269,14898, ,1991,05,2,47,35, ,41,0,24,0, ,0, ,0
473269,14898, ,1991,05,3,47,33, ,40,0,25,T,null,0, ,0
473269,14898, ,1991,05,4,54,43, ,49,0,16,T,null,0, ,0
473269,14898, ,1991,05,5,47,42, ,45,0,20,0.54, ,0, ,0
473269,14898, ,1991,05,6,47,40, ,44,0,21,T,null,0, ,0
473269,14898, ,1991,05,7,57,42, ,50,0,15,T,null,0, ,0
473269,14898, ,1991,05,8,47,39, ,43,0,22,0.35, ,0, ,0
473269,14898, ,1991,05,9,68,43, ,56,0,9,0, ,0, ,0
473269,14898, ,1991,05,10,78,46, ,62,0,3,0, ,0, ,0
473269,14898, ,1991,05,11,84,55, ,70,5,0,0, ,0, ,0
473269,14898, ,1991,05,12,87,60, ,74,9,0,0, ,0, ,0
473269,14898, ,1991,05,13,88,62, ,75,10,0,0, ,0, ,0
473269,14898, ,1991,05,14,89,54, ,72,7,0,0, ,0, ,0
473269,14898, ,1991,05,15,87,52, ,70,5,0,0, ,0, ,0
473269,14898, ,1991,05,16,79,59, ,69,4,0,0.52, ,0, ,0
473269,14898, ,1991,05,17,64,45, ,55,0,10,0.03, ,0, ,0
473269,14898, ,1991,05,18,50,45, ,48,0,17,T,null,0, ,0
473269,14898, ,1991,05,19,63,48, ,56,0,9,0, ,0, ,0
473269,14898, ,1991,05,20,75,41, ,58,0,7,0, ,0, ,0
473269,14898, ,1991,05,21,79,53, ,66,1,0,T,null,0, ,0
473269,14898, ,1991,05,22,84,64, ,74,9,0,T,null,0, ,0
473269,14898, ,1991,05,23,83,65, ,74,9,0,T,null,0, ,0
473269,14898, ,1991,05,24,84,63, ,74,9,0,0, ,0, ,0
473269,14898, ,1991,05,25,63,58, ,61,0,4,0.03, ,0, ,0
473269,14898, ,1991,05,26,82,60, ,71,6,0,0.09, ,0, ,0
473269,14898, ,1991,05,27,87,60, ,74,9,0,0.07, ,0, ,0
473269,14898, ,1991,05,28,89,62, ,76,11,0,0.07, ,0, ,0
473269,14898, ,1991,05,29,90,63, ,77,12,0,0.07, ,0, ,0
473269,14898, ,1991,05,30,85,60, ,73,8,0,0, ,0, ,0
473269,14898, ,1991,05,31,72,60, ,66,1,0,0.65, ,0, ,0,61.3,71.2,51.5,90,33,115,220,2.42,0

473269,14898, ,1991,06,1,76,62, ,69,4,0,0.03, ,0, ,0
473269,14898, ,1991,06,2,78,60, ,69,4,0,0.41, ,0, ,0
473269,14898, ,1991,06,3,72,54, ,63,0,2,T,null,0, ,0
473269,14898, ,1991,06,4,66,53, ,60,0,5,0, ,0, ,0
473269,14898, ,1991,06,5,73,52, ,63,0,2,0, ,0, ,0
473269,14898, ,1991,06,6,77,49, ,63,0,2,0, ,0, ,0
473269,14898, ,1991,06,7,81,50, ,66,1,0,0, ,0, ,0
473269,14898, ,1991,06,8,83,53, ,68,3,0,0, ,0, ,0
473269,14898, ,1991,06,9,83,55, ,69,4,0,T,null,0, ,0
473269,14898, ,1991,06,10,80,63, ,72,7,0,0, ,0, ,0
473269,14898, ,1991,06,11,82,58, ,70,5,0,0, ,0, ,0
473269,14898, ,1991,06,12,71,55, ,63,0,2,0, ,0, ,0
473269,14898, ,1991,06,13,80,53, ,67,2,0,0, ,0, ,0
473269,14898, ,1991,06,14,83,67, ,75,10,0,0.15, ,0, ,0
473269,14898, ,1991,06,15,76,65, ,71,6,0,0.16, ,0, ,0
473269,14898, ,1991,06,16,81,62, ,72,7,0,0, ,0, ,0
473269,14898, ,1991,06,17,84,55, ,70,5,0,0, ,0, ,0
473269,14898, ,1991,06,18,86,57, ,72,7,0,0, ,0, ,0
473269,14898, ,1991,06,19,88,62, ,75,10,0,0, ,0, ,0
473269,14898, ,1991,06,20,87,61, ,74,9,0,0, ,0, ,0
473269,14898, ,1991,06,21,69,55, ,62,0,3,0.05, ,0, ,0
473269,14898, ,1991,06,22,69,55, ,62,0,3,0.26, ,0, ,0
473269,14898, ,1991,06,23,74,49, ,62,0,3,0, ,0, ,0
473269,14898, ,1991,06,24,80,48, ,64,0,1,0, ,0, ,0
473269,14898, ,1991,06,25,86,57, ,72,7,0,0, ,0, ,0
473269,14898, ,1991,06,26,91,58, ,75,10,0,0, ,0, ,0
473269,14898, ,1991,06,27,93,75, ,84,19,0,0, ,0, ,0
473269,14898, ,1991,06,28,92,75, ,84,19,0,0, ,0, ,0
473269,14898, ,1991,06,29,95,66, ,81,16,0,0.02, ,0, ,0
473269,14898, ,1991,06,30,68,61, ,65,0,0,T,null,0, ,0,69.2,80.1,58.2,95,48,155,23,1.08,0

473269,14898, ,1991,07,1,71,61, ,66,1,0,0.03, ,0, ,0
473269,14898, ,1991,07,2,88,62, ,75,10,0,0.29, ,0, ,0
473269,14898, ,1991,07,3,79,63, ,71,6,0,0.01, ,0, ,0
473269,14898, ,1991,07,4,80,61, ,71,6,0,0.26, ,0, ,0
473269,14898, ,1991,07,5,83,59, ,71,6,0,0, ,0, ,0
473269,14898, ,1991,07,6,91,67, ,79,14,0,T,null,0, ,0
473269,14898, ,1991,07,7,87,59, ,73,8,0,0, ,0, ,0
473269,14898, ,1991,07,8,78,57, ,68,3,0,0, ,0, ,0
473269,14898, ,1991,07,9,78,53, ,66,1,0,T,null,0, ,0
473269,14898, ,1991,07,10,85,55, ,70,5,0,0, ,0, ,0
473269,14898, ,1991,07,11,84,58, ,71,6,0,0, ,0, ,0
473269,14898, ,1991,07,12,71,64, ,68,3,0,0.51, ,0, ,0
473269,14898, ,1991,07,13,75,56, ,66,1,0,0.27, ,0, ,0
473269,14898, ,1991,07,14,80,50, ,65,0,0,0, ,0, ,0
473269,14898, ,1991,07,15,83,51, ,67,2,0,0, ,0, ,0
473269,14898, ,1991,07,16,87,62, ,75,10,0,0, ,0, ,0
473269,14898, ,1991,07,17,87,68, ,78,13,0,0.62, ,0, ,0
473269,14898, ,1991,07,18,90,66, ,78,13,0,0, ,0, ,0
473269,14898, ,1991,07,19,87,71, ,79,14,0,T,null,0, ,0
473269,14898, ,1991,07,20,84,68, ,76,11,0,0.20, ,0, ,0
473269,14898, ,1991,07,21,75,70, ,73,8,0,T,null,0, ,0
473269,14898, ,1991,07,22,88,69, ,79,14,0,0.73, ,0, ,0
473269,14898, ,1991,07,23,78,61, ,70,5,0,0, ,0, ,0
473269,14898, ,1991,07,24,80,54, ,67,2,0,0.01, ,0, ,0
473269,14898, ,1991,07,25,71,51, ,61,0,4,0.02, ,0, ,0
473269,14898, ,1991,07,26,72,49, ,61,0,4,0, ,0, ,0
473269,14898, ,1991,07,27,76,47, ,62,0,3,T,null,0, ,0
473269,14898, ,1991,07,28,64,58, ,61,0,4,0.43, ,0, ,0
473269,14898, ,1991,07,29,69,56, ,63,0,2,0.78, ,0, ,0
473269,14898, ,1991,07,30,77,55, ,66,1,0,0, ,0, ,0
473269,14898, ,1991,07,31,84,61, ,73,8,0,T,null,0, ,0,69.7,80.1,59.4,91,47,171,17,4.16,0

473269,14898, ,1991,08,1,87,57, ,72,7,0,0, ,0, ,0
473269,14898, ,1991,08,2,72,62, ,67,2,0,0.43, ,0, ,0
473269,14898, ,1991,08,3,75,58, ,67,2,0,0.01, ,0, ,0
473269,14898, ,1991,08,4,74,53, ,64,0,1,0, ,0, ,0
473269,14898, ,1991,08,5,73,48, ,61,0,4,0, ,0, ,0
473269,14898, ,1991,08,6,76,50, ,63,0,2,0.02, ,0, ,0
473269,14898, ,1991,08,7,77,63, ,70,5,0,0.04, ,0, ,0
473269,14898, ,1991,08,8,71,58, ,65,0,0,0.97, ,0, ,0
473269,14898, ,1991,08,9,79,56, ,68,3,0,0.04, ,0, ,0
473269,14898, ,1991,08,10,80,55, ,68,3,0,0, ,0, ,0
473269,14898, ,1991,08,11,85,52, ,69,4,0,0, ,0, ,0
473269,14898, ,1991,08,12,81,56, ,69,4,0,0, ,0, ,0
473269,14898, ,1991,08,13,84,56, ,70,5,0,0.14, ,0, ,0
473269,14898, ,1991,08,14,87,61, ,74,9,0,0, ,0, ,0
473269,14898, ,1991,08,15,85,67, ,76,11,0,0, ,0, ,0
473269,14898, ,1991,08,16,85,65, ,75,10,0,0.11, ,0, ,0
473269,14898, ,1991,08,17,81,64, ,73,8,0,0.03, ,0, ,0
473269,14898, ,1991,08,18,68,58, ,63,0,2,0.25, ,0, ,0
473269,14898, ,1991,08,19,71,53, ,62,0,3,T,null,0, ,0
473269,14898, ,1991,08,20,77,49, ,63,0,2,0, ,0, ,0
473269,14898, ,1991,08,21,80,53, ,67,2,0,0, ,0, ,0
473269,14898, ,1991,08,22,82,63, ,73,8,0,0, ,0, ,0
473269,14898, ,1991,08,23,75,57, ,66,1,0,0.07, ,0, ,0
473269,14898, ,1991,08,24,80,63, ,72,7,0,0, ,0, ,0
473269,14898, ,1991,08,25,90,65, ,78,13,0,0, ,0, ,0
473269,14898, ,1991,08,26,92,69, ,81,16,0,0, ,0, ,0
473269,14898, ,1991,08,27,91,64, ,78,13,0,0, ,0, ,0
473269,14898, ,1991,08,28,93,62, ,78,13,0,0, ,0, ,0
473269,14898, ,1991,08,29,92,68, ,80,15,0,0, ,0, ,0
473269,14898, ,1991,08,30,91,70, ,81,16,0,T,null,0, ,0
473269,14898, ,1991,08,31,73,51, ,62,0,3,0, ,0, ,0,69.9,80.9,58.9,93,48,177,17,2.11,0

473269,14898, ,1991,09,1,72,46, ,59,0,6,0, ,0, ,0
473269,14898, ,1991,09,2,84,50, ,67,2,0,0, ,0, ,0
473269,14898, ,1991,09,3,79,56, ,68,3,0,0.14, ,0, ,0
473269,14898, ,1991,09,4,76,49, ,63,0,2,0, ,0, ,0
473269,14898, ,1991,09,5,77,49, ,63,0,2,T,null,0, ,0
473269,14898, ,1991,09,6,79,51, ,65,0,0,0, ,0, ,0
473269,14898, ,1991,09,7,83,62, ,73,8,0,0.09, ,0, ,0
473269,14898, ,1991,09,8,86,65, ,76,11,0,0.02, ,0, ,0
473269,14898, ,1991,09,9,88,68, ,78,13,0,0.12, ,0, ,0
473269,14898, ,1991,09,10,76,60, ,68,3,0,0, ,0, ,0
473269,14898, ,1991,09,11,63,53, ,58,0,7,0.11, ,0, ,0
473269,14898, ,1991,09,12,69,59, ,64,0,1,0.16, ,0, ,0
473269,14898, ,1991,09,13,75,62, ,69,4,0,0, ,0, ,0
473269,14898, ,1991,09,14,77,61, ,69,4,0,0.32, ,0, ,0
473269,14898, ,1991,09,15,83,70, ,77,12,0,0.66, ,0, ,0
473269,14898, ,1991,09,16,74,53, ,64,0,1,0.15, ,0, ,0
473269,14898, ,1991,09,17,72,49, ,61,0,4,0.36, ,0, ,0
473269,14898, ,1991,09,18,58,43, ,51,0,14,0, ,0, ,0
473269,14898, ,1991,09,19,49,38, ,44,0,21,0.02, ,0, ,0
